id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc
7878012,40280.58611,2,3298,41.2,Swipe Transaction,59034,Bronx,NY,10460,5192
7903032,40286.82569,1098,4626,82,Swipe Transaction,50867,Hawarden,IA,51023,5541
7504728,40186.55417,430,150,68.67,Swipe Transaction,86109,Crown Point,IN,46307,7538
8707679,40482.48681,1946,3679,-53,Swipe Transaction,61195,Cleveland,OH,44134,5541
7526490,40192.25208,549,98,8.81,Swipe Transaction,4587,Gilbert,AZ,85295,5411
7581282,40206.27847,1783,10,9.44,Swipe Transaction,59935,Oakland,CA,94606,5499
7804357,40262.32222,319,248,89,Online Transaction,88459,ONLINE,ONLINE,,5311
8725350,40486.57014,1133,2586,126.32,Online Transaction,56276,ONLINE,ONLINE,,4899
7554361,40199.37014,914,5835,30.43,Swipe Transaction,59935,Wichita,KS,67212,5499
8436547,40417.0625,1955,4184,34.76,Swipe Transaction,94123,Dillsboro,NC,28725,5310
8171737,40353.00903,554,2424,2.97,Swipe Transaction,17815,La Porte,TX,77571,5912
8087534,40332.4625,1144,2223,32.39,Swipe Transaction,36934,Houston,TX,77086,7538
8270904,40377.375,217,5448,26.67,Swipe Transaction,26047,Aurora,IL,60502,5261
8484334,40428.62083,278,3919,769.16,Online Transaction,72813,ONLINE,ONLINE,,6300
8163607,40351.20347,248,4932,3.57,Swipe Transaction,20519,Tampa,FL,33615,5942
7581427,40206.30278,1286,5798,38.96,Swipe Transaction,20561,Orchard Park,NY,14127,5912
7538632,40195.40069,1490,5950,-99,Swipe Transaction,61195,Commerce City,CO,80022,5541
7686958,40232.64236,84,5750,15.93,Swipe Transaction,60569,Etowah,NC,28729,5300
8234641,40368.4375,1740,5885,17.93,Swipe Transaction,25887,Broomfield,CO,80020,5814
8095843,40334.58958,571,5960,17.08,Swipe Transaction,49903,Martinsburg,WV,25401,5411
8301395,40384.57569,615,5479,59.21,Swipe Transaction,26810,Alvin,TX,77511,5541
7959875,40301.26181,1081,3427,66.1,Online Transaction,60569,ONLINE,ONLINE,,5300
8010611,40313.59028,811,2079,265.7,Swipe Transaction,12396,Overland Park,KS,66221,8041
7749941,40248.50972,456,2800,16.64,Swipe Transaction,25887,Cape Coral,FL,33909,5814
8383693,40404.53056,1451,5530,6.05,Swipe Transaction,56431,Haydenville,MA,1039,5541
8534409,40440.60278,1985,4781,29.97,Swipe Transaction,61195,Alpharetta,GA,30022,5541
8465336,40423.95069,1495,5767,40.16,Swipe Transaction,36934,Indianapolis,IN,46256,7538
8275145,40378.39444,1267,44,140,Swipe Transaction,27092,Issaquah,WA,98027,4829
7728066,40243.03472,121,5952,85.36,Swipe Transaction,81833,Menasha,WI,54952,5912
8198885,40359.59306,1885,4694,28.75,Swipe Transaction,32175,Dalton,GA,30720,7538
7970231,40303.55764,282,3290,7.14,Swipe Transaction,88646,San Antonio,TX,78221,5812
8189935,40357.51806,1187,91,126.61,Online Transaction,65108,ONLINE,ONLINE,,4899
8668972,40473.05833,697,3074,42.32,Online Transaction,27310,ONLINE,ONLINE,,7349
7594420,40209.54931,55,5865,2.69,Swipe Transaction,14528,Richmond,CA,94804,5499
8642870,40466.69861,954,2644,15.41,Swipe Transaction,50783,Riverside,CA,92507,5411
7692260,40233.97847,1560,5455,9.12,Swipe Transaction,94683,Bancroft,IA,50517,5411
7573472,40204.32986,1326,5427,13.16,Swipe Transaction,47278,Glendale,CA,91204,5977
7812681,40264.45208,1782,4289,-65,Swipe Transaction,59935,Westminster,CA,92683,5499
8461180,40423.18403,526,2091,24.38,Online Transaction,16798,ONLINE,ONLINE,,4121
8017121,40315.31181,1786,3789,75,Swipe Transaction,59935,Magnolia,OH,44643,5499
8205942,40361.43958,1634,2464,14.36,Swipe Transaction,48919,Brownsville,TX,78520,5311
8013861,40314.43819,1213,3270,401,Swipe Transaction,75056,Acworth,GA,30102,7011
8278073,40378.95278,1257,2457,51.18,Swipe Transaction,32175,Redmond,WA,98053,7538
7936568,40295.34583,1500,4729,30.17,Swipe Transaction,94123,Fair Oaks,CA,95628,5310
8365523,40400.12917,169,3256,14.2,Swipe Transaction,2205,Sumter,SC,29153,5813
8599697,40456.45833,1857,5089,45.58,Swipe Transaction,72933,Florham Park,NJ,7932,5912
7656218,40224.98472,273,5777,52,Swipe Transaction,43293,Hubbard,OH,44425,5499
8491991,40430.49375,782,2216,10.01,Swipe Transaction,49789,Dallas,TX,75253,5541
8378814,40403.34444,1736,2647,9.28,Swipe Transaction,25887,Brooklyn,NY,11211,5814
7839203,40270.85903,1145,5444,18.01,Online Transaction,16798,ONLINE,ONLINE,,4121
8514783,40435.90208,1083,5527,16.6,Swipe Transaction,45928,Ashland,KY,41102,4121
7769956,40253.56111,447,4617,14.05,Swipe Transaction,75781,Portage,IN,46368,5411
8522618,40437.68958,1664,5147,1.81,Swipe Transaction,14528,Ann Arbor,MI,48103,5499
7783894,40257.30903,601,3681,0.86,Swipe Transaction,14528,Orlando,FL,32819,5499
8690579,40478.39722,346,192,41.77,Swipe Transaction,50783,Santa Barbara,CA,93111,5411
8538778,40441.64028,869,5490,8.16,Swipe Transaction,53517,Tucker,GA,30084,5411
8604142,40457.48681,1699,2642,19.99,Swipe Transaction,23481,San Jose,CA,95135,5812
7674161,40229.575,401,3004,28.88,Swipe Transaction,52037,North Hollywood,CA,91605,5655
7808806,40263.41528,408,2515,135.88,Online Transaction,54773,ONLINE,ONLINE,,5311
7560592,40200.84861,1391,5129,26.66,Swipe Transaction,72606,Rego Park,NY,11374,5813
7658421,40225.55069,879,4500,27.88,Swipe Transaction,61195,Brownsville,TX,78521,5541
8232143,40367.64931,1370,3464,426,Swipe Transaction,16790,Orlando,FL,32812,3389
7899353,40286.15208,816,5066,72.07,Swipe Transaction,54850,Jonesborough,TN,37659,4814
8532823,40440.39236,688,3042,9.47,Swipe Transaction,40336,Ogden,UT,84414,5812
7975843,40304.85556,1046,9,24.27,Swipe Transaction,37124,Philadelphia,PA,19145,5310
8291650,40382.31319,477,2450,-53,Swipe Transaction,59935,Greenville,ME,4441,5499
8205933,40361.43819,641,4718,9.87,Swipe Transaction,41943,Columbus,OH,43228,5813
8062831,40326.46042,1654,4276,110.27,Swipe Transaction,20561,Newport,RI,2840,5912
7592651,40209.29306,704,2945,6.04,Swipe Transaction,22204,Mount Kisco,NY,10549,5541
7714014,40239.53194,1116,5559,85.14,Swipe Transaction,20561,Warminster,PA,18974,5912
7779693,40255.95278,1712,3291,40.87,Swipe Transaction,75936,Dallas,TX,75238,5814
8049867,40323.33333,37,1230,-96,Swipe Transaction,59935,Kirkville,NY,13082,5499
7568530,40202.91528,1117,1162,126.15,Swipe Transaction,18131,Garland,TX,75043,4111
7586598,40207.53958,1077,4104,22.89,Swipe Transaction,34490,Ukiah,CA,95482,5719
8588354,40453.65625,1915,2113,16.65,Swipe Transaction,24504,Monroe,NY,10950,4214
7922952,40291.72153,1909,1136,25.32,Online Transaction,15143,ONLINE,ONLINE,,4784
8385534,40404.8875,1636,2930,58.84,Swipe Transaction,13484,Kansas City,MO,64124,5912
7829766,40268.53194,1781,3032,38,Swipe Transaction,86410,Utica,NY,13501,5211
7895370,40284.94097,1852,28,21.62,Online Transaction,18563,ONLINE,ONLINE,,4121
7997716,40310.4125,1808,1184,29.15,Online Transaction,41122,ONLINE,ONLINE,,4784
8441285,40418.39444,1291,2473,43.94,Online Transaction,20751,ONLINE,ONLINE,,5192
7915817,40289.92986,1535,187,32.34,Swipe Transaction,25717,Peebles,OH,45660,5812
7852217,40274.32431,996,3208,145.09,Swipe Transaction,70903,Hollywood,FL,33029,4111
8574841,40450.43542,1633,5012,33.77,Swipe Transaction,98587,Mesa,AZ,85202,5411
7586172,40207.47014,77,5501,40.05,Swipe Transaction,75141,Camp Hill,PA,17011,5912
7491112,40183.23958,1405,5922,40.64,Swipe Transaction,53545,Grand Forks,ND,58201,5211
8398935,40408.24306,1295,2949,15.03,Online Transaction,18563,ONLINE,ONLINE,,4121
8446210,40419.51042,530,3344,119.99,Swipe Transaction,50783,Bloomington,CA,92316,5411
7835284,40269.77708,246,2525,77.91,Swipe Transaction,17493,Columbus,OH,43230,5812
8698669,40480.33958,442,2117,21.84,Swipe Transaction,11529,Barnhart,MO,63012,5411
7816432,40265.39861,47,5381,1.05,Swipe Transaction,74040,Bronx,NY,10456,5411
7980609,40306.34028,1636,3338,1.09,Swipe Transaction,86438,Kansas City,MO,64124,5499
8423314,40413.85764,870,1039,67.54,Swipe Transaction,24823,Las Vegas,NV,89183,7538
8037523,40320.30556,1424,4710,31.67,Swipe Transaction,26810,Sedona,AZ,86351,5541
7794168,40259.62431,11,243,181.45,Online Transaction,73186,ONLINE,ONLINE,,4814
8321900,40389.57431,1332,2406,-56,Swipe Transaction,43293,Thompsons Station,TN,37179,5499
8051578,40323.57778,1980,5829,9.65,Online Transaction,39261,ONLINE,ONLINE,,5815
7983472,40306.86667,1330,2189,129.97,Swipe Transaction,74934,Oakland,CA,94606,3596
7640710,40220.97986,1969,4231,446,Swipe Transaction,52923,Saint Petersburg,FL,33712,3504
7894979,40284.81667,414,2815,54.52,Swipe Transaction,87625,Morristown,NJ,7960,5812
7566596,40202.50903,1155,2997,80,Swipe Transaction,27092,Tucson,AZ,85705,4829
8311255,40386.93611,323,2467,65,Swipe Transaction,61195,Fresno,CA,93726,5541
7480342,40180.39444,165,5146,100,Swipe Transaction,27092,Oakland,CA,94619,4829
7991980,40308.88542,1526,2100,2.94,Swipe Transaction,57212,Burney,CA,96013,5912
8202486,40360.50278,494,3273,3.67,Swipe Transaction,22204,Laurel,MD,20708,5541
7712332,40239.29028,1261,4121,2.91,Swipe Transaction,75936,Hamburg,NY,14075,5814
8694566,40479.35417,668,4318,16.83,Swipe Transaction,11468,Double Springs,AL,35553,5970
7694838,40234.58958,1561,1025,46.68,Swipe Transaction,87625,Lancaster,SC,29720,5812
8001736,40311.38403,1324,5889,94.44,Swipe Transaction,19964,Sarasota,FL,34233,5311
8366047,40400.30903,369,2443,-95,Swipe Transaction,56431,Louisville,KY,40299,5541
8278925,40379.33472,1098,2253,55.53,Swipe Transaction,50867,Hawarden,IA,51023,5541
8564277,40447.81736,62,2425,32.63,Swipe Transaction,72033,Shingletown,CA,96088,5812
8450735,40420.55,820,3311,46.01,Swipe Transaction,79927,Dennis,MA,2638,5912
8236790,40368.80208,885,5086,0.24,Swipe Transaction,14528,Crane,MO,65633,5499
7839643,40271.08125,1765,2913,77.37,Online Transaction,73186,ONLINE,ONLINE,,4814
8641925,40466.55,1604,1095,1.59,Swipe Transaction,86438,Batesville,MS,38606,5499
8523393,40437.90278,1095,5060,36.78,Swipe Transaction,92883,Ridgewood,NY,11385,5812
8247944,40371.59444,951,2032,28.51,Swipe Transaction,83761,Compton,CA,90222,5310
8004580,40311.91389,322,5425,43.56,Swipe Transaction,95155,Camilla,GA,31730,5300
7550851,40198.44236,17,4962,42.95,Swipe Transaction,13523,Hickory,NC,28602,5310
8191228,40357.70486,1241,3501,81.11,Swipe Transaction,24823,Ottawa,OH,45875,7538
8467086,40424.51597,1241,3501,74.91,Swipe Transaction,46476,New Bremen,OH,45869,5211
8296769,40383.53958,256,147,142.74,Swipe Transaction,77303,Zebulon,NC,27597,6300
7949286,40298.45833,1405,2578,38.75,Swipe Transaction,46474,Grand Forks,ND,58201,7538
7787029,40257.94236,1168,3239,76,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499
8689238,40477.92778,293,4260,-71,Swipe Transaction,43293,Norman,OK,73071,5499
7660283,40226.05417,1654,4276,41.96,Swipe Transaction,33686,Newport,RI,2840,5813
7499730,40185.33889,44,5748,40,Swipe Transaction,27092,Medford,OR,97501,4829
8472133,40425.71875,1425,1141,38.49,Swipe Transaction,81321,Lawrenceburg,TN,38464,7832
8256479,40373.63194,476,1070,-95,Swipe Transaction,22204,Alburtis,PA,18011,5541
7879378,40280.88472,483,2121,24.94,Swipe Transaction,19756,Cleveland,OH,44118,7832
8352037,40396.70764,1558,4747,225.86,Online Transaction,32480,ONLINE,ONLINE,,4899
8434630,40416.56458,511,974,20.72,Swipe Transaction,78967,Tucson,AZ,85711,7542
7608021,40212.85,1100,5079,69,Swipe Transaction,59935,Levittown,NY,11756,5499
8083833,40331.53333,1156,3280,22.94,Swipe Transaction,44578,Short Hills,NJ,7078,5812
8498962,40432.35417,185,5361,3.08,Swipe Transaction,25705,Elizabeth,NJ,7201,5411
8269490,40376.87222,644,2657,25.08,Swipe Transaction,69972,Philadelphia,PA,19132,5814
8655691,40469.79722,503,1088,14.1,Swipe Transaction,44578,Chicago,IL,60629,5812
8305339,40385.53819,1799,3076,1.22,Swipe Transaction,14528,Seattle,WA,98102,5499
7873376,40279.50833,964,2593,76.83,Swipe Transaction,7213,Palisades Park,NJ,7650,5300
8279223,40379.37431,34,1166,-78,Swipe Transaction,49789,Sacramento,CA,95829,5541
8330613,40391.63958,609,2892,56.47,Swipe Transaction,93214,Garland,TX,75040,5411
8002798,40311.53681,729,226,48.14,Swipe Transaction,65698,Frankfort,IN,46041,5912
7732507,40244.33333,1813,4591,3.43,Swipe Transaction,75936,Thompsons Station,TN,37179,5814
8189713,40357.48542,538,5441,15.86,Swipe Transaction,83271,Hickory,NC,28601,4214
7708681,40238.35625,1184,4202,-499,Swipe Transaction,3558,Albert Lea,MN,56007,3640
8651191,40468.72986,250,2793,122.78,Swipe Transaction,3654,Lebanon,OR,97355,4900
8569954,40449.36458,609,4215,1.62,Swipe Transaction,20519,Little Elm,TX,75068,5942
7680671,40231.30972,1687,2509,19.9,Online Transaction,16798,ONLINE,ONLINE,,4121
8428530,40415.31042,1923,2152,3.21,Swipe Transaction,6097,Clever,MO,65631,5411
8645220,40467.45833,185,5361,2.85,Swipe Transaction,7237,Quincy,MA,2169,5812
7676662,40230.33681,319,248,87.94,Swipe Transaction,9263,Fresno,CA,93727,5912
8342172,40394.45972,1345,2234,26.42,Swipe Transaction,92862,Las Vegas,NV,89101,5411
7792712,40259.41319,112,1134,14.94,Swipe Transaction,75822,Carthage,NY,13619,5812
7514761,40189.28819,1466,5884,50.38,Swipe Transaction,19143,Seaford,DE,19973,5411
8495335,40431.39514,597,2532,12.9,Online Transaction,15143,ONLINE,ONLINE,,4784
8489779,40429.88958,705,5359,32.45,Swipe Transaction,13646,Walnut Creek,CA,94598,7538
7688152,40232.99583,1223,1042,278.34,Swipe Transaction,39778,Hinsdale,IL,60521,5661
7799240,40260.85833,1242,4162,38.65,Swipe Transaction,1966,Chicago,IL,60620,5655
8709862,40482.89653,375,2608,19.57,Swipe Transaction,68937,Conover,NC,28613,5912
8330073,40391.55833,425,3931,94,Swipe Transaction,59935,Carmel Valley,CA,93924,5499
7922329,40291.61458,1830,4083,77,Swipe Transaction,28395,Leicester,NC,28748,5541
7515367,40189.38056,859,233,2.27,Swipe Transaction,98374,Allardt,TN,38504,5411
7805284,40262.46042,597,4540,-68,Swipe Transaction,59935,Concord,CA,94520,5499
7488312,40182.42083,705,5359,10.93,Swipe Transaction,87625,Oakland,CA,94601,5812
7767121,40252.81458,1885,3424,80,Swipe Transaction,27092,Longmont,CO,80503,4829
8451018,40420.59167,1928,2442,24.79,Swipe Transaction,24504,Vancouver,WA,98661,4214
7764037,40252.30417,557,5570,9.58,Online Transaction,88459,ONLINE,ONLINE,,5311
8390084,40406.00556,316,5857,108.24,Swipe Transaction,75781,Houston,TX,77051,5411
8212396,40363.025,1682,238,22.41,Swipe Transaction,21586,Grand Forks,ND,58201,5411
7510555,40188.26597,763,4993,33.66,Swipe Transaction,20519,Philadelphia,PA,19116,5942
8050108,40323.36528,688,3042,12.15,Swipe Transaction,50783,Ogden,UT,84414,5411
8229957,40367.33403,1357,4488,24.36,Swipe Transaction,82981,Tacoma,WA,98404,5912
8339839,40393.79583,514,4322,52.48,Swipe Transaction,44919,Melbourne,FL,32901,5814
7966029,40302.56319,1283,4570,20.09,Swipe Transaction,22204,Camas,WA,98607,5541
8145411,40346.54931,37,1183,41.06,Swipe Transaction,60569,Syracuse,NY,13219,5300
7612938,40214.31528,1646,4742,25.53,Swipe Transaction,39114,Mckeesport,PA,15132,5211
7746903,40247.67014,107,5349,100,Swipe Transaction,27092,Lonoke,AR,72086,4829
8196981,40359.32431,476,1070,13.8,Online Transaction,47399,ONLINE,ONLINE,,5815
8209433,40362.38958,332,253,39.58,Online Transaction,39021,ONLINE,ONLINE,,4784
8659260,40470.65486,1145,4331,120,Swipe Transaction,27092,Appleton,WI,54913,4829
7643042,40221.62986,1764,2118,42.16,Swipe Transaction,27213,Louisville,KY,40208,7802
8319464,40388.85972,69,252,88,Swipe Transaction,59935,Dover,OH,44622,5499
7691755,40233.80278,1851,5528,19.48,Swipe Transaction,3817,Morrisville,NC,27560,5921
7847681,40273.18056,103,5113,161.73,Online Transaction,4802,ONLINE,ONLINE,,4899
8526635,40438.70625,209,258,42.07,Swipe Transaction,19964,El Paso,TX,79930,5311
7573780,40204.37917,400,3776,25.32,Swipe Transaction,59935,Panama City,FL,32405,5499
8254463,40373.34236,89,2640,14.07,Swipe Transaction,75781,Hobbs,NM,88240,5411
8337446,40393.40486,1855,5967,13.83,Swipe Transaction,29209,San Jose,CA,95121,5411
8093189,40333.81528,1888,1016,-73,Swipe Transaction,26810,Farmington,MN,55024,5541
8595720,40455.48194,1334,1157,1.17,Swipe Transaction,14528,Tonawanda,NY,14150,5499
7884171,40282.2875,706,4284,-71,Swipe Transaction,59935,Belvedere Tiburon,CA,94920,5499
7950897,40298.72639,1709,3319,49.85,Swipe Transaction,49637,Lincoln,NE,68516,3509
8006637,40312.55625,752,2465,-65,Swipe Transaction,68671,Medford,NY,11763,5541
8342745,40394.53403,712,5506,96,Swipe Transaction,59935,Chula Vista,CA,91910,5499
8213558,40363.40208,1422,5515,128.87,Swipe Transaction,86616,Apex,NC,27502,4814
7918172,40290.54931,1569,5098,40,Swipe Transaction,27092,Woonsocket,SD,57385,4829
7547420,40197.51181,1104,5766,20,Swipe Transaction,27092,Pompano Beach,FL,33076,4829
8069810,40328.34861,1313,4183,2.87,Swipe Transaction,20519,Pittsburgh,PA,15236,5942
7633925,40219.43889,1685,1221,1.1,Swipe Transaction,10178,Scottsdale,AZ,85260,7210
8644536,40467.33472,1840,3322,93,Swipe Transaction,26810,Mccomb,MS,39648,5541
7705035,40237.40208,351,1112,2.39,Swipe Transaction,20519,Rego Park,NY,11374,5942
7788662,40258.43611,1069,5167,5.36,Swipe Transaction,50783,Mount Holly,NC,28120,5411
8452695,40421.03681,157,1052,5.79,Swipe Transaction,75781,San Jacinto,CA,92582,5411
8082077,40331.28264,706,4284,31.95,Swipe Transaction,59935,Belvedere Tiburon,CA,94920,5499
8106526,40337.30139,552,3275,-85,Swipe Transaction,28395,Cookeville,TN,38501,5541
7963084,40301.78889,472,3811,14.38,Swipe Transaction,86410,Elgin,IL,60120,5211
7572876,40204.14375,1330,2189,82.24,Swipe Transaction,26909,Exeter,CA,93221,5211
8715410,40484.38333,1151,2983,10.81,Online Transaction,47399,ONLINE,ONLINE,,5815
8676507,40474.90069,1541,3253,26.52,Swipe Transaction,81223,Clinton,TN,37716,4121
8099440,40335.51319,360,2611,133.79,Online Transaction,24827,ONLINE,ONLINE,,4900
8197120,40359.34236,335,5131,38.39,Swipe Transaction,20519,Palm Beach Gardens,FL,33418,5942
7700293,40236.21458,1378,4227,60,Swipe Transaction,27092,Texarkana,AR,71854,4829
8157363,40349.55139,1452,3801,-72,Swipe Transaction,50867,Houston,TX,77056,5541
7629519,40218.40069,820,127,4.53,Swipe Transaction,35451,North Easton,MA,2356,5812
7681748,40231.47083,386,3673,15.3,Online Transaction,18563,ONLINE,ONLINE,,4121
8065369,40327.20278,1880,2014,68.65,Swipe Transaction,32634,Dallas,TX,75228,7995
8503576,40433.42361,1069,5167,4.11,Swipe Transaction,20519,Charlotte,NC,28216,5942
7830069,40268.57292,755,2206,7.28,Swipe Transaction,44578,Greenville,SC,29605,5812
8292190,40382.41111,1201,16,139.43,Swipe Transaction,67570,Woburn,MA,1801,5311
8583968,40452.57847,1988,2161,40.55,Online Transaction,50404,ONLINE,ONLINE,,4784
8440055,40417.88472,757,4175,-80,Swipe Transaction,59935,Brooklyn,NY,11235,5499
8105364,40336.79722,1428,5116,1.44,Swipe Transaction,14528,Lebanon,MO,65536,5499
8711618,40483.44514,1944,33,93.01,Swipe Transaction,57889,Independence,KY,41051,5411
8202982,40360.56458,1837,2256,100.38,Online Transaction,726,ONLINE,ONLINE,,4900
7675709,40229.91806,397,2574,6.25,Swipe Transaction,81833,Philadelphia,PA,19134,5912
7482214,40180.71528,776,5859,23.18,Swipe Transaction,20519,Memphis,TN,38115,5942
7949895,40298.55556,855,4647,5.93,Swipe Transaction,12067,Jackson,MS,39213,5411
7705621,40237.48958,1075,3287,0.35,Swipe Transaction,86438,Louisville,KY,40299,5499
8000390,40310.90069,961,4584,37.81,Swipe Transaction,25717,Lutz,FL,33558,5812
7620207,40216.25347,278,3919,112.02,Swipe Transaction,34490,Houston,TX,77057,5719
8552968,40445.21528,1709,3319,829.39,Swipe Transaction,30497,Grand Island,NE,68801,3007
7508378,40187.53542,1692,5371,96,Swipe Transaction,22204,Katonah,NY,10536,5541
8560529,40447.03125,1634,2464,4.53,Swipe Transaction,75936,Brownsville,TX,78520,5814
7691108,40233.65556,1314,1140,57.81,Online Transaction,41122,ONLINE,ONLINE,,4784
8712184,40483.51806,1075,3287,0.57,Swipe Transaction,86438,Louisville,KY,40299,5499
8726967,40486.89236,676,1250,1.81,Swipe Transaction,14528,The Colony,TX,75056,5499
7511889,40188.46528,257,5127,2.49,Swipe Transaction,14528,North Hollywood,CA,91605,5499
8426569,40414.64028,1237,2017,42.94,Swipe Transaction,1631,Waukegan,IL,60085,5813
